,TenantId,TimeGenerated,FlowStartTime,FlowEndTime,FlowIntervalEndTime,FlowType,ResourceGroup,VMName,VMIPAddress,PublicIPs,SrcIP,DestIP,L4Protocol,L7Protocol,DestPort,FlowDirection,AllowedOutFlows,AllowedInFlows,DeniedInFlows,DeniedOutFlows,RemoteRegion,VMRegion,AllExtIPs,TotalAllowedFlows
558,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:20:01.000,2019-02-14 08:20:01.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.232.95'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,westcentralus,eastus,40.77.232.95,1.0
556,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:21:37.000,2019-02-14 08:51:55.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,5.0
557,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:21:37.000,2019-02-14 08:51:55.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,5.0
553,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:21:58.000,2019-02-14 08:21:58.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
559,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:28:58.000,2019-02-14 08:28:58.000,2019-02-14 09:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['172.217.15.99'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,,eastus,172.217.15.99,1.0
560,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:32:46.000,2019-02-14 08:32:46.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['20.38.98.100'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,eastus,eastus,20.38.98.100,1.0
564,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.555,2019-02-14 09:01:56.000,2019-02-14 09:57:16.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,19.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,19.0
563,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.555,2019-02-14 09:01:56.000,2019-02-14 09:57:16.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,19.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,19.0
566,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.570,2019-02-14 09:11:24.000,2019-02-14 09:11:24.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.226.250'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,northeurope,eastus,40.77.226.250,1.0
565,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.555,2019-02-14 09:21:34.000,2019-02-14 09:51:37.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.65.107.32'],,,T,https,443.0,O,2.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,2.0
569,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.570,2019-02-14 09:21:55.000,2019-02-14 09:56:25.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108', '40.77.228.69']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,eastus2,eastus,40.77.228.69,5.0
568,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.570,2019-02-14 09:21:55.000,2019-02-14 09:56:25.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108', '40.77.228.69']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.108,5.0
567,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.570,2019-02-14 09:21:55.000,2019-02-14 09:56:25.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108', '40.77.228.69']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,5.0
562,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 10:26:27.555,2019-02-14 09:21:58.000,2019-02-14 09:21:58.000,2019-02-14 10:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
545,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:02:33.000,2019-02-14 10:57:04.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,18.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,18.0
546,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:02:33.000,2019-02-14 10:57:04.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,18.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,18.0
552,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:06:55.000,2019-02-14 10:56:26.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108']",,,T,https,443.0,O,6.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.108,6.0
551,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:06:55.000,2019-02-14 10:56:26.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108']",,,T,https,443.0,O,6.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,6.0
550,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:11:34.000,2019-02-14 10:51:37.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,4.0
549,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:11:34.000,2019-02-14 10:51:37.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,4.0
544,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:21:58.000,2019-02-14 10:21:58.000,2019-02-14 11:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
547,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:49:04.000,2019-02-14 10:49:14.000,2019-02-14 11:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['23.4.187.27', '72.21.81.240']",,,T,http,80.0,O,3.0,0.0,0.0,0.0,,eastus,23.4.187.27,3.0
548,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 11:25:55.069,2019-02-14 10:49:04.000,2019-02-14 10:49:14.000,2019-02-14 11:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['23.4.187.27', '72.21.81.240']",,,T,http,80.0,O,3.0,0.0,0.0,0.0,,eastus,72.21.81.240,3.0
537,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.525,2019-02-14 11:00:05.000,2019-02-14 11:55:15.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,16.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,16.0
536,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.525,2019-02-14 11:00:05.000,2019-02-14 11:55:15.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,16.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,16.0
538,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.525,2019-02-14 11:01:34.000,2019-02-14 11:51:55.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,4.0
539,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.525,2019-02-14 11:01:34.000,2019-02-14 11:51:55.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,4.0
541,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.541,2019-02-14 11:05:02.000,2019-02-14 11:56:27.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108', '40.77.228.69']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,5.0
542,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.541,2019-02-14 11:05:02.000,2019-02-14 11:56:27.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108', '40.77.228.69']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.108,5.0
543,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.541,2019-02-14 11:05:02.000,2019-02-14 11:56:27.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108', '40.77.228.69']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,eastus2,eastus,40.77.228.69,5.0
540,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.541,2019-02-14 11:11:26.000,2019-02-14 11:11:26.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.226.250'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,northeurope,eastus,40.77.226.250,1.0
535,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 12:25:05.525,2019-02-14 11:21:58.000,2019-02-14 11:21:58.000,2019-02-14 12:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
0,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 13:23:59.512,2019-02-14 12:21:58.000,2019-02-14 12:21:58.000,2019-02-14 13:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
1,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 13:23:59.512,2019-02-14 12:29:02.000,2019-02-14 12:29:02.000,2019-02-14 13:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.232.95'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,westcentralus,eastus,40.77.232.95,1.0
